4.781087084909452e-14	0.010582506399382761	0.041913418860711524	0.09275413739323585	0.16107744719976386	0.24412221570859674	0.33846803189512054	0.44489349744350637	0.5646671579276336	0.6850262369850774	0.7946214399206416	0.8842105223020236	0.958922768334295	1.0122456692392026	0.9955656439518064	0.9128325231020681	0.8272785013942558	0.6791462281323818	0.46737360710610676	0.26615685578428966	-0.012269772983249466	-0.2605611806308087	-0.4502830686640535	-0.6862174154014363	-0.852609602933498	-0.8910083696081266	-0.978783232186009	-1.0368076629365157	-0.9571894730742468	-0.8685410715134824	-0.8043280185972612	-0.6952864896402436	-0.5542008300795281	-0.43359234640787353	-0.3328572386123527	-0.24107921424845002	-0.15958628516334375	-0.09211838164883841	-0.041696121725158714	-0.010538052752313072	-4.1854033258818194e-14
4.7622792075018166e-14	0.010321066281794673	0.04170578647897215	0.09263581589246479	0.1610833890938007	0.24428660738613028	0.33882408284923443	0.44471556294726244	0.5647827290325038	0.6854688730242058	0.7941501522012873	0.8840862653385357	0.9595255361338823	1.0118984690184976	0.9955399663043044	0.9137852166911262	0.8259943204950223	0.6781035183662252	0.46828599780693453	0.2658352213266596	-0.012337915208349787	-0.26025710495196297	-0.45172641218928467	-0.6849814356861889	-0.849691455031513	-0.8928898240052104	-0.980417677122745	-1.0350466374111005	-0.9563391182950415	-0.8701857206669741	-0.8045337519237072	-0.6927184492110948	-0.5533715425227069	-0.4343234025428611	-0.3323138225159737	-0.24026076292868964	-0.15854045496385322	-0.09089423077967351	-0.04034380780260146	-0.009108523560488167	-4.171846980084264e-14
4.7059715320973825e-14	0.010198921783793197	0.040620060006636156	0.09181747143175376	0.16063706869236258	0.2443146594395771	0.33942593108924896	0.4436688200853544	0.564614693414307	0.6862800157447035	0.7924486578038709	0.8834237236487099	0.9606083441539798	1.0101372298464597	0.9949536819301743	0.9161280140426613	0.8219477851882503	0.6747799077088512	0.4707106068758959	0.26456536309570466	-0.012125232321942084	-0.25906163435122637	-0.45576242578030957	-0.6811377029081832	-0.840811588819544	-0.8981887371461017	-0.9849770847780545	-1.0290373024128678	-0.9530561809474594	-0.8744412636195601	-0.8044814187897182	-0.6863569950481668	-0.5522156269871099	-0.43783889804496334	-0.3309990279502885	-0.2381225583764712	-0.1557215156388489	-0.0875414288518723	-0.036607306882465884	-0.008989877600106624	-4.1171521036508666e-14
4.61251121423922e-14	0.009996184527711319	0.03981036092491218	0.08892324894238683	0.15836033727469767	0.24282529848425613	0.3388889655861863	0.4436716725168482	0.562634635155083	0.6859252122685429	0.788662990334913	0.8813625253501375	0.9600312239318279	1.0048252456012905	0.990694054261162	0.9183307851618654	0.8145630853702501	0.6685951289857098	0.47371923009578987	0.25743153815002695	-0.010393227535032051	-0.25569398942131705	-0.4615178917542028	-0.6742832047086815	-0.8255980413761576	-0.9058791091954997	-0.9872168210122785	-1.0166235105361527	-0.9511380926103965	-0.8792931243316888	-0.8021830026443302	-0.6801891794717015	-0.5546880419163243	-0.4385510537762867	-0.32984958618745974	-0.2356064084603357	-0.1520754720131134	-0.08300927213069093	-0.035820799698409	-0.008792947268847183	-4.0263687335336954e-14
4.4824744678656345e-14	0.009714104456149772	0.03868377975611221	0.08639495228075983	0.15200354257963725	0.2375640178582711	0.33495280784348347	0.4450464416766572	0.5563475547261719	0.6784482231202502	0.781399399025834	0.8764982877483589	0.9544136108581915	0.992474796224513	0.9784770676290019	0.917895308451394	0.8062590465363266	0.6586024994108151	0.4757962321395522	0.24215381900255484	-0.005120180764756843	-0.24631874818011304	-0.4675666642135171	-0.6637607017301905	-0.8072235181904349	-0.914285175251341	-0.9777658917484437	-0.9942865225451759	-0.9542116839479269	-0.8814519352734201	-0.7939426105503969	-0.6682454805612416	-0.567245164706694	-0.4326508233862605	-0.3303948649560296	-0.23425010711906716	-0.14914708419587813	-0.08055339249258787	-0.03472648675835012	-0.008518946707688022	-3.900056579398057e-14
4.316663012759625e-14	0.00935442068655087	0.03724726224776814	0.08317109010260558	0.1462928443748496	0.2254725169433743	0.32690784451344157	0.44385476325880335	0.542368987253326	0.6611438588199703	0.7690948460986358	0.8669261692984656	0.9391398205378725	0.9683553363352022	0.9592738472891009	0.9114318531803325	0.7959414150672571	0.6485852417697217	0.47471499764248226	0.22584407717581334	0.006436342393580052	-0.23657414456514994	-0.4719727044123358	-0.6531918151401199	-0.7868533452920198	-0.9211318324034269	-0.961187089952545	-0.9572552291590627	-0.9480770367616507	-0.8764540760488687	-0.7584599352536778	-0.6520992711200306	-0.5843742017902632	-0.4206123902105865	-0.3293151257538488	-0.23614046973937783	-0.14359995531130149	-0.07742187015205514	-0.033331114865460656	-0.008169565221203118	-3.738994397677253e-14
4.116099131679825e-14	0.008919350788961184	0.03550966500800948	0.07927153859029537	0.13938524082661835	0.2171911697248257	0.30449465636092277	0.42837287351212505	0.5360416135211508	0.6370735024649485	0.747432121992997	0.8489710481213479	0.9085154200847764	0.9293087973224878	0.9306154925414456	0.8867506417476715	0.7740658570064353	0.6294081173242217	0.455569102715519	0.21086605431759597	0.027260109108696043	-0.2280974478667118	-0.4656946187083221	-0.6287428200808146	-0.7566514403971815	-0.901389138166504	-0.9343511388731787	-0.9051933696339908	-0.9255965704522148	-0.8592070088482667	-0.7195598806925794	-0.6204602233785017	-0.527220074876721	-0.42165195130989863	-0.35737460061499327	-0.22080527912780562	-0.13689020358016082	-0.07363401198565886	-0.0316432869514685	-0.007746956862437786	-3.5441751902802e-14
3.917211436921984e-14	0.008455284122676569	0.0332660728731904	0.07552229058849172	0.13629796363384603	0.21529186979457246	0.3003309031335304	0.3841363926365629	0.5094667592899538	0.6114155054621038	0.715716837621296	0.8052782489790612	0.8577878542787646	0.8841525999720493	0.884230466380516	0.8380968294061121	0.7475972495130712	0.5997006650302923	0.4167775195883937	0.21197400613558867	-0.0028661858864074976	-0.2223677384105004	-0.4317430104996874	-0.5823141094548696	-0.7681123157967787	-0.8448550154992461	-0.883731612821965	-0.9035081323165022	-0.8553272337464567	-0.7717825795981532	-0.7296874951002313	-0.5908138459976218	-0.48451589265980305	-0.4657193788634668	-0.2936583214622981	-0.1960914142849299	-0.12935982721951836	-0.07743896966435991	-0.03629371977564693	-0.008928994418765084	-4.1038012365040915e-14
3.9147446898216674e-14	0.008449933172133847	0.03324470206140905	0.07273502063892934	0.12422436264895721	0.18909366702510405	0.2747875441210596	0.36503818635840934	0.45706182204487666	0.5673151638857652	0.6660803034588703	0.7346497340203529	0.7904863996398113	0.8183959723766334	0.816010044210855	0.7715224403803305	0.6889857560503047	0.5597460422993076	0.3631665126869956	0.2407252467440198	-0.009784440996068167	-0.19915733484316886	-0.3836332575438116	-0.5474848575419511	-0.6871501560452924	-0.7595248677767101	-0.810443382224219	-0.844604261278153	-0.7795111250231102	-0.7184794061812814	-0.6840681936859639	-0.5905410806238471	-0.48075377338768915	-0.3398208836792873	-0.27356955969271823	-0.23351102881088825	-0.1427337753950753	-0.0772979082883608	-0.03339277916489527	-0.008202639711497704	-3.766718360386927e-14
3.9119958956755455e-14	0.008443970395679734	0.03322088771809235	0.07268157599918748	0.11739882126265545	0.17028314632859268	0.23922519572150103	0.32107104812361353	0.40892405163295537	0.5090470198155637	0.5863026755430498	0.6411035082162572	0.7048304224321117	0.7272083967066645	0.7176100325939294	0.6861705519772708	0.6070461955428414	0.48645285972092145	0.33809563375468377	0.16384457275069314	0.01206179276914741	-0.17463840305542422	-0.32732863651075184	-0.5040616447642592	-0.6027278737200692	-0.67619165559318	-0.728117584362661	-0.7310829886432638	-0.7026397423082725	-0.643580756593513	-0.5521020913749609	-0.5256056668611597	-0.4312773986448652	-0.30506773193079134	-0.2355085951272674	-0.17485582394412946	-0.11923308537784277	-0.07004316628602615	-0.0301601459662765	-0.007393233847764026	-3.3910935399463934e-14
